ID_ENCUESTA,CONTACTO,RESULTADO
19501533,1,1
19501533,2,1
19501533,3,1
19501533,4,2
19501533,5,2
19501533,6,7
19501534,1,1
19501534,2,2
19501534,3,1
19501534,4,7
19501535,1,7
19979205,1,7
19979207,1,7
19506631,1,1
19506631,2,1
19506631,3,1
19506631,4,4
19506631,5,4
19506631,6,7
19506632,1,1
19506632,2,1
19506632,3,1
19506632,4,7
19506633,1,1
19506633,2,1
19506633,3,4
19506633,4,7
19506634,1,1
19506634,2,7
19506635,1,1
19506635,2,1
19506635,3,4
19506635,4,7
19506636,1,1
19506636,2,1
19506636,3,4
19506636,4,7
19506637,1,4
19506637,2,7
19506638,1,1
19506638,2,1
19506638,3,7
19506639,1,7
19506640,1,1
19506640,2,7
19506641,1,1
19506641,2,1
19506641,3,7
19980457,1,4
19980457,2,4
19980457,3,2
19980457,4,7
19980459,1,7
19981310,1,1
19981310,2,1
19981310,3,7
19981311,1,1
20067312,1,1
20067312,2,3
20067312,3,3
20067312,4,7
20067313,1,1
20067313,2,1
20067313,3,1
20067313,4,7
20079896,1,7
20079897,1,7
20083941,1,7
19730598,1,2
19730598,2,1
19730598,3,1
19730598,4,4
19730598,5,4
19730598,6,1
19730598,7,6
19730598,8,1
19730598,9,1
19730598,10,4
19730598,11,1
19730598,12,1
19730598,13,4
19730598,14,1
19730598,15,1
19730598,16,1
19730598,17,4
19730598,18,1
19730598,19,1
19730598,20,4
19730598,21,7
19730599,1,1
19730599,2,1
19730599,3,4
19730599,4,1
19730599,5,4
19730599,6,7
19730600,1,1
19730600,2,1
19730600,3,4
19730600,4,4
19730600,5,1
19730600,6,4
19730600,7,1
19730600,8,4
19730600,9,7
19730601,1,1
19730601,2,1
19730601,3,1
19730601,4,4
19730601,5,1
19730601,6,1
19730601,7,1
19730601,8,7
19730602,1,1
19730602,2,1
19730602,3,4
19730602,4,1
19730602,5,4
19730602,6,4
19730602,7,4
19730602,8,1
19730602,9,1
19730602,10,4
19730602,11,1
19730602,12,7
19730603,1,1
19730603,2,2
19730603,3,1
19730603,4,7
19730604,1,1
19730604,2,1
19730604,3,1
19730604,4,1
19730604,5,1
19730604,6,1
19730604,7,1
19730604,8,2
19730604,9,2
19730604,10,1
19730604,11,4
19730604,12,4
19730604,13,1
19730604,14,1
19730604,15,1
19730604,16,1
19730604,17,1
19730604,18,4
19730604,19,4
19730604,20,1
19730604,21,1
19730604,22,1
19730604,23,1
19730604,24,1
19730604,25,4
19730604,26,7
19730605,1,1
19730605,2,4
19730605,3,1
19730605,4,1
19730605,5,4
19730605,6,1
19730605,7,1
19730605,8,4
19730605,9,7
19730606,1,1
19730606,2,1
19730606,3,2
19730606,4,1
19730606,5,4
19730606,6,1
19730606,7,4
19730606,8,1
19730606,9,4
19730606,10,1
19730606,11,4
19730606,12,1
19730606,13,7
19730607,1,1
19730607,2,1
19730607,3,1
19730607,4,4
19730607,5,1
19730607,6,4
19730607,7,4
19730607,8,1
19730607,9,1
19730607,10,7
19730608,1,1
19730608,2,1
19730608,3,1
19730608,4,1
19730608,5,1
19730608,6,4
19730608,7,4
19730608,8,7
19730610,1,1
19730610,2,4
19730610,3,4
19730610,4,1
19730610,5,1
19730610,6,7
19730611,1,1
19730611,2,1
19730611,3,4
19730611,4,4
19730611,5,1
19730611,6,5
19730611,7,1
19730611,8,1
19730611,9,1
19730611,10,1
19730611,11,4
19730611,12,1
19730611,13,1
19730611,14,1
19730611,15,1
19730611,16,4
19730611,17,4
19730611,18,1
19730611,19,1
19730611,20,1
19730611,21,4
19730611,22,1
19730611,23,1
19730611,24,1
19730611,25,4
19730611,26,7
19730612,1,1
19730612,2,4
19730612,3,4
19730612,4,1
19730612,5,1
19730612,6,1
19730612,7,1
19730612,8,1
19730612,9,1
19730612,10,1
19730612,11,1
19730612,12,4
19730612,13,4
19730612,14,1
19730612,15,1
19730612,16,1
19730612,17,1
19730612,18,4
19730612,19,4
19730612,20,4
19730612,21,1
19730612,22,4
19730612,23,1
19730612,24,1
19730612,25,1
19730612,26,7
19730613,1,1
19730613,2,1
19730613,3,4
19730613,4,4
19730613,5,5
19730613,6,1
19730613,7,1
19730613,8,4
19730613,9,4
19730613,10,5
19730613,11,1
19730613,12,1
19730613,13,1
19730613,14,4
19730613,15,4
19730613,16,1
19730613,17,7
19730614,1,1
19730614,2,4
19730614,3,4
19730614,4,1
19730614,5,1
19730614,6,1
19730614,7,1
19730614,8,1
19730614,9,1
19730614,10,4
19730614,11,3
19730614,12,1
19730614,13,1
19730614,14,7
19730615,1,1
19730615,2,1
19730615,3,2
19730615,4,2
19730615,5,4
19730615,6,4
19730615,7,4
19730615,8,1
19730615,9,1
19730615,10,7
19730616,1,1
19730616,2,2
19730616,3,2
19730616,4,1
19730616,5,1
19730616,6,4
19730616,7,2
19730616,8,1
19730616,9,1
19730616,10,2
19730616,11,4
19730616,12,1
19730616,13,7
19730617,1,1
19730617,2,1
19730617,3,4
19730617,4,4
19730617,5,2
19730617,6,1
19730617,7,4
19730617,8,2
19730617,9,1
19730617,10,1
19730617,11,1
19730617,12,1
19730617,13,1
19730617,14,4
19730617,15,4
19730617,16,4
19730617,17,1
19730617,18,2
19730617,19,1
19730617,20,1
19730617,21,4
19730617,22,4
19730617,23,1
19730617,24,4
19730617,25,1
19730617,26,2
19730617,27,1
19730617,28,2
19730617,29,2
19730617,30,1
19730617,31,4
19730617,32,2
19730617,33,1
19730617,34,1
19730617,35,4
19730617,36,4
19730617,37,2
19730617,38,7
19731130,1,7
19731131,1,7
19731132,1,7
19731133,1,7
19731134,1,7
19731406,1,1
19731406,2,1
19731406,3,7
19731407,1,7
19731408,1,1
19731408,2,7
19731409,1,7
19731476,1,7
19731478,1,7
19731479,1,7
19731480,1,7
19731481,1,7
19731482,1,7
19731545,1,7
19731546,1,7
19731547,1,7
19731548,1,7
19731549,1,7
19731683,1,1
19731683,2,1
19731683,3,3
19731683,4,6
19731683,5,7
19731750,1,1
19731750,2,1
19731750,3,1
19731750,4,2
19731750,5,1
19731750,6,3
19731750,7,1
19731750,8,4
19731750,9,1
19731750,10,7
19731751,1,1
19731751,2,1
19731751,3,1
19731751,4,1
19731751,5,1
19731751,6,4
19731751,7,1
19731751,8,3
19731751,9,1
19731751,10,4
19731751,11,7
19731752,1,1
19731752,2,1
19731752,3,1
19731752,4,4
19731752,5,1
19731752,6,1
19731752,7,1
19731752,8,5
19731752,9,1
19731752,10,1
19731752,11,4
19731752,12,1
19731752,13,2
19731752,14,7
19731826,1,7
19731915,1,7
19731916,1,7
19731917,1,1
19731917,2,1
19731917,3,4
19731917,4,1
19731917,5,4
19731917,6,5
19731917,7,7
19731918,1,1
19731918,2,1
19731918,3,4
19731918,4,1
19731918,5,4
19731918,6,2
19731918,7,3
19731918,8,4
19731918,9,7
19731919,1,1
19731919,2,3
19731919,3,4
19731919,4,4
19731919,5,7
19731920,1,1
19731920,2,1
19731920,3,4
19731920,4,4
19731920,5,7
19731921,1,7
19731922,1,1
19731922,2,1
19731922,3,3
19731922,4,7
19731923,1,1
19731923,2,1
19731923,3,2
19731923,4,2
19731923,5,3
19731923,6,3
19731923,7,4
19731923,8,4
19731923,9,5
19731923,10,1
19731923,11,3
19731923,12,7
19731924,1,1
19731924,2,7
19731925,1,1
19731925,2,2
19731925,3,2
19731925,4,2
19731925,5,3
19731925,6,4
19731925,7,7
19732169,1,1
19732169,2,1
19732169,3,1
19732169,4,1
19732169,5,1
19732169,6,1
19732169,7,2
19732169,8,2
19732169,9,2
19732169,10,2
19732169,11,2
19732169,12,2
19732169,13,3
19732169,14,4
19732169,15,4
19732169,16,4
19732169,17,5
19732169,18,5
19732169,19,7
19732170,1,1
19732170,2,1
19732170,3,1
19981311,2,1
19981311,3,7
19981312,1,1
19981312,2,7
19981313,1,1
19981313,2,1
19981313,3,7
19981314,1,1
19981314,2,1
19981314,3,1
19981314,4,7
19981315,1,1
19981315,2,7
19981317,1,1
19981317,2,7
19981318,1,1
19981318,2,7
19981319,1,1
19981319,2,4
19981319,3,7
19981322,1,1
19981322,2,1
19981322,3,1
19981322,4,4
19981322,5,4
19981322,6,4
19981322,7,7
19981324,1,1
19981324,2,4
19981324,3,7
19981326,1,1
19981326,2,2
19981326,3,2
19981326,4,2
19981326,5,2
19981326,6,2
19981326,7,1
19981326,8,2
19981326,9,2
19981326,10,2
19981326,11,2
19981326,12,4
19981326,13,7
19981327,1,1
19981327,2,7
19981328,1,1
19981328,2,1
19981328,3,7
19981329,1,1
19981329,2,4
19981329,3,1
19981329,4,7
19981330,1,1
19981330,2,1
19981330,3,2
19981330,4,2
19981330,5,2
19981330,6,2
19981330,7,7
19981331,1,1
19981331,2,1
19981331,3,3
19981331,4,2
19981331,5,2
19981331,6,2
19981331,7,2
19981331,8,2
19981331,9,2
19981331,10,2
19981331,11,7
19981332,1,1
19981332,2,2
19981332,3,2
19981332,4,2
19981332,5,2
19981332,6,7
19981335,1,1
19981335,2,2
19981335,3,2
19981335,4,7
19981336,1,1
19981336,2,3
19981336,3,4
19981336,4,4
19981336,5,7
19981337,1,1
19981337,2,4
19981337,3,7
19981338,1,1
19981338,2,4
19981338,3,4
19981338,4,7
19981339,1,1
19981339,2,1
19981339,3,2
19981339,4,7
19510281,1,1
19510281,2,1
19510281,3,4
19510281,4,7
19510282,1,5
19510282,2,1
19510282,3,1
19510282,4,7
19510283,1,1
19510283,2,1
19510283,3,1
19510283,4,4
19510283,5,7
19510284,1,1
19510284,2,7
19510285,1,1
19510285,2,1
19510285,3,1
19510285,4,7
19510286,1,1
19510286,2,4
19510286,3,7
19510287,1,1
19510287,2,1
19510287,3,5
19510287,4,4
19510287,5,1
19510287,6,7
19989514,1,7
19989515,1,1
19989515,2,1
19989515,3,4
19989515,4,1
19989515,5,7
19989516,1,1
19989516,2,1
19989516,3,1
19989516,4,3
19989516,5,7
19989517,1,1
19989517,2,3
19989517,3,7
19989518,1,1
19989518,2,1
19989518,3,7
19989520,1,3
19989520,2,2
19989520,3,2
19989520,4,7
19989521,1,6
19989521,2,6
19989521,3,7
19989522,1,4
19989522,2,3
19989522,3,1
19989522,4,7
19989523,1,6
19989523,2,1
19989523,3,1
19989523,4,4
19989523,5,7
20019040,1,1
20019040,2,1
20019040,3,1
20019040,4,7
20019041,1,1
20019041,2,1
20019041,3,1
20019041,4,1
20019041,5,4
20019041,6,1
20019041,7,7
20019042,1,1
20019042,2,1
20019042,3,1
20019042,4,1
20019042,5,1
20019042,6,1
19511220,1,1
19511220,2,1
19511220,3,4
19511220,4,7
20019042,7,4
20019042,8,5
20019042,9,7
20021265,1,1
20021265,2,1
20021265,3,3
20021265,4,7
20021266,1,1
20021266,2,1
20021266,3,1
20021266,4,4
20021266,5,7
20021267,1,1
20021267,2,4
20021267,3,1
20021267,4,3
20021267,5,7
20021268,1,1
20021268,2,7
20021269,1,1
20021269,2,1
20021269,3,7
20021270,1,7
20027957,1,1
20027957,2,2
20027957,3,7
20031879,1,4
20031879,2,2
20031879,3,1
20031879,4,4
20031879,5,4
20031879,6,4
20031879,7,7
20031880,1,1
20031880,2,4
20031880,3,7
20031881,1,4
20031881,2,1
20031881,3,7
20031882,1,4
20031882,2,4
20031882,3,4
20031882,4,1
20031882,5,4
20031882,6,1
20031882,7,7
20031883,1,1
20031883,2,4
20031883,3,4
20031883,4,7
20035580,1,1
20035580,2,1
20035580,3,3
20035580,4,1
20035580,5,4
20035580,6,4
20035580,7,1
20035580,8,4
20035580,9,3
20035580,10,7
20035581,1,1
20035581,2,7
20035582,1,1
20035582,2,4
20035582,3,7
20035583,1,1
20035583,2,1
20035583,3,4
20035583,4,3
20035583,5,1
19511898,1,1
19511898,2,1
19511898,3,1
19511898,4,1
19511898,5,1
19511898,6,1
19511898,7,1
19511898,8,1
19511898,9,1
19511898,10,4
19511898,11,7
19511899,1,7
19511900,1,1
19511900,2,1
19511900,3,1
19511900,4,1
19511900,5,1
19511900,6,1
19511900,7,1
19511900,8,7
19511901,1,1
19511901,2,1
19511901,3,1
19511901,4,1
19511901,5,1
19511901,6,1
19511901,7,1
19511901,8,4
19511901,9,1
19511901,10,2
19511901,11,7
19511902,1,1
19511902,2,1
19511902,3,1
19511902,4,1
19511902,5,1
19511902,6,1
19511902,7,3
19511902,8,1
19511902,9,1
19511902,10,7
19511903,1,1
19511903,2,1
19511903,3,1
19511903,4,1
19511903,5,1
19511903,6,1
19511903,7,1
19511903,8,7
20035583,6,7
20035584,1,5
20035584,2,7
20035585,1,1
20035585,2,1
20035585,3,1
20035585,4,4
20035585,5,7
20035586,1,1
20035586,2,1
20035586,3,4
20035586,4,1
20035586,5,4
20035586,6,1
20035586,7,1
20035586,8,1
20035586,9,7
20035587,1,1
20035587,2,1
20035587,3,1
20035587,4,1
20035587,5,1
20035587,6,1
20035587,7,7
20035588,1,1
20035588,2,1
20035588,3,4
20035588,4,4
20035588,5,7
20035589,1,1
20035589,2,1
20035589,3,7
20035596,1,1
20035596,2,1
20035596,3,1
20035596,4,1
20035596,5,7
19512805,1,4
19512805,2,5
19512805,3,5
19512805,4,3
19512805,5,4
19512805,6,4
19512805,7,4
19512805,8,4
19512805,9,4
19512805,10,4
19512805,11,5
19512805,12,5
19512805,13,4
19512805,14,3
19512805,15,3
19512805,16,2
19512805,17,3
19512805,18,3
19512805,19,3
19512805,20,3
19512805,21,7
19512806,1,4
19512806,2,3
19512806,3,4
19512806,4,3
19512806,5,4
19512806,6,4
19512806,7,5
19512806,8,4
19512806,9,4
19512806,10,3
19512806,11,3
19512806,12,3
19512806,13,7
19512807,1,7
19512808,1,7
19512809,1,7
19512810,1,4
19512810,2,4
19512810,3,3
19512810,4,3
19512810,5,4
19512810,6,4
19512810,7,4
19512810,8,3
19512810,9,4
19512810,10,4
19512810,11,4
19512810,12,4
19512810,13,4
19512810,14,3
19512810,15,4
19512810,16,4
19512810,17,3
19512810,18,3
19512810,19,3
19512810,20,3
19512810,21,3
19512810,22,4
19512810,23,4
19512810,24,4
19512810,25,4
19512810,26,3
19512810,27,4
19512810,28,4
19512810,29,5
19512810,30,4
19512810,31,7
19512811,1,5
19512811,2,5
19512811,3,5
19512811,4,4
19512811,5,4
19512811,6,4
19512811,7,4
19512811,8,4
19512811,9,4
19512811,10,4
19512811,11,4
19512811,12,3
19512811,13,4
19512811,14,4
19512811,15,3
19512811,16,4
19512811,17,4
19512811,18,4
19512811,19,3
19512811,20,4
19512811,21,3
19512811,22,4
19512811,23,4
19512811,24,5
19512811,25,4
19732170,4,1
19732170,5,4
19732170,6,4
19732170,7,4
19732170,8,4
19732170,9,4
19732170,10,4
19732170,11,4
19732170,12,5
19732170,13,7
19732171,1,4
19732171,2,1
19732171,3,4
19732171,4,7
19732172,1,7
19732214,1,2
19732214,2,2
19732214,3,2
19732214,4,2
19732214,5,1
19732214,6,7
19732215,1,1
19732215,2,4
19732215,3,3
19732215,4,2
19732215,5,4
19732215,6,1
19732215,7,4
19732215,8,2
19732215,9,2
19732215,10,2
19732215,11,2
19732215,12,4
19732215,13,7
19732273,1,1
19732273,2,1
19732273,3,4
19732273,4,7
19732274,1,1
19732274,2,1
19732274,3,4
19732274,4,4
19732274,5,7
19732275,1,1
19732275,2,1
19732275,3,3
19732275,4,7
19732276,1,1
19732276,2,4
19732276,3,1
19732276,4,3
19732276,5,7
19732277,1,1
19732277,2,4
19732277,3,4
19732277,4,7
19732278,1,1
19732278,2,1
19732278,3,7
19732279,1,1
19732279,2,7
19732280,1,1
19732280,2,1
19732280,3,7
19732557,1,7
19732558,1,7
19732559,1,7
19732560,1,7
19732561,1,7
19732562,1,7
19732563,1,7
19732565,1,7
19732566,1,7
19732567,1,7
19732568,1,7
19732769,1,1
19732769,2,1
19732769,3,7
19732777,1,1
19732777,2,1
19732777,3,1
19732777,4,4
19732777,5,1
19732777,6,4
19732777,7,4
19732777,8,1
19732777,9,1
19732777,10,4
19732777,11,2
19732777,12,3
19732777,13,1
19732777,14,7
19732778,1,1
19732778,2,1
19732778,3,1
19732778,4,1
19732778,5,1
19732778,6,1
19732778,7,7
19732779,1,1
19732779,2,1
19732779,3,1
19732779,4,1
19732779,5,1
19732779,6,4
19732779,7,7
19732780,1,1
19732780,2,1
19732780,3,1
19732780,4,7
19732781,1,1
19732781,2,1
19732781,3,1
19732781,4,1
19732781,5,7
19732782,1,1
19732782,2,1
19732782,3,1
19732782,4,4
19732782,5,4
19732782,6,3
19732782,7,1
19732782,8,7
19732783,1,1
19732783,2,1
19732783,3,1
19732783,4,1
19732783,5,1
19732783,6,4
19732783,7,1
19732783,8,4
19732783,9,1
19732783,10,4
19732783,11,7
19733460,1,1
19733460,2,1
19733460,3,1
19733460,4,4
19733460,5,6
19733460,6,7
19733461,1,1
19733461,2,7
19733462,1,1
19733462,2,1
19733462,3,6
19733462,4,7
19733463,1,1
19733463,2,1
19733463,3,1
19733463,4,6
19733463,5,1
19733463,6,1
19733463,7,4
19733463,8,1
19733463,9,1
19733463,10,1
19733463,11,6
19733463,12,7
19733464,1,1
19733464,2,1
19733464,3,4
19733464,4,1
19733464,5,6
19733464,6,7
19733465,1,1
19733465,2,1
19733465,3,6
19733465,4,4
19733465,5,1
19733465,6,7
19733466,1,1
19733466,2,1
19733466,3,6
19733466,4,1
19733466,5,7
19733467,1,1
19733467,2,1
19733467,3,6
19733467,4,3
19733467,5,1
19733467,6,1
19733467,7,4
19733467,8,7
19733468,1,1
19733468,2,1
19733468,3,1
19733468,4,4
19733468,5,1
19733468,6,6
19733468,7,1
19733468,8,3
19733468,9,7
19733469,1,1
19733469,2,1
19733469,3,6
19733469,4,1
19733469,5,6
19733469,6,1
19733469,7,1
19733469,8,7
19733470,1,1
19733470,2,1
19733470,3,4
19733470,4,3
19733470,5,6
19733470,6,4
19733470,7,7
19733496,1,1
19733496,2,1
19733496,3,1
19733496,4,4
19733496,5,3
19733496,6,6
19733496,7,4
19733496,8,7
19733497,1,1
19733497,2,1
19733497,3,1
19733497,4,3
19733497,5,3
19733497,6,3
19733497,7,4
19733497,8,6
19733497,9,6
19733497,10,4
19733497,11,6
19733497,12,4
19733497,13,7
19733498,1,1
19733498,2,1
19733498,3,1
19733498,4,3
19733498,5,3
19733498,6,4
19733498,7,4
19733498,8,6
19733498,9,2
19733498,10,4
19733498,11,5
19733498,12,4
19733498,13,6
19733498,14,4
19733498,15,7
19733499,1,2
19733499,2,1
19733499,3,1
19733499,4,1
19733499,5,6
19733499,6,2
19733499,7,7
19733500,1,1
19733500,2,1
19733500,3,1
19733500,4,2
19733500,5,6
19733500,6,4
19733500,7,1
19733500,8,6
19733500,9,6
19733500,10,1
19733500,11,7
19733501,1,1
19733501,2,1
19733501,3,1
19733501,4,3
19733501,5,3
19733501,6,4
19733501,7,4
19733501,8,6
19733501,9,1
19733501,10,1
19733501,11,7
19733502,1,1
19733502,2,1
19733502,3,6
19733502,4,1
19733502,5,2
19733502,6,4
19733502,7,6
19733502,8,1
19733502,9,7
19733503,1,1
19733503,2,1
19733503,3,4
19733503,4,4
19733503,5,1
19733503,6,1
19733503,7,7
19733504,1,1
19733504,2,1
19733504,3,1
19733504,4,4
19733504,5,6
19733504,6,6
19733504,7,2
19733504,8,4
19733504,9,1
19733504,10,1
19733504,11,7
19733505,1,1
19733505,2,1
19733505,3,6
19733505,4,1
19733505,5,1
19733505,6,7
19733506,1,1
19733506,2,1
19733506,3,6
19733506,4,4
19733506,5,1
19733506,6,7
19733508,1,1
19733508,2,1
19733508,3,1
19733508,4,6
19733508,5,3
19733508,6,1
19733508,7,1
19733508,8,6
19733508,9,7
19733509,1,1
19733509,2,6
19733509,3,3
19733509,4,7
19734714,1,1
19734714,2,1
19734714,3,1
19734714,4,1
19734714,5,1
19734714,6,1
19734714,7,1
19734714,8,7
19758602,1,1
19758602,2,1
19758602,3,1
19758602,4,7
19758603,1,1
19758603,2,3
19758603,3,4
19758603,4,1
19758603,5,1
19758603,6,7
19758604,1,1
19758604,2,2
19758604,3,4
19758604,4,3
19758604,5,7
19758605,1,1
19758605,2,1
19758605,3,1
19758605,4,7
19758606,1,1
19758606,2,1
19758606,3,4
19758606,4,7
19758607,1,1
19758607,2,1
19758607,3,1
19758607,4,4
19758607,5,1
19758607,6,4
19758607,7,1
19758607,8,7
19758608,1,7
19758609,1,1
19758609,2,7
19758610,1,7
19758611,1,4
19758611,2,4
19758611,3,1
19758611,4,2
19758611,5,3
19758611,6,1
19758611,7,6
19758611,8,5
19758611,9,7
19758612,1,1
19758612,2,4
19758612,3,1
19758612,4,7
19758736,1,7
19758737,1,1
19758737,2,4
19758737,3,7
19758738,1,1
19758738,2,7
19758739,1,1
19758739,2,1
19758739,3,7
19758740,1,1
19758740,2,1
19758740,3,7
19758741,1,7
19758742,1,1
19758742,2,1
19758742,3,7
19758743,1,7
19758744,1,1
19758744,2,1
19758744,3,7
19759264,1,1
19759264,2,1
19759264,3,1
19759264,4,7
19759265,1,3
19759265,2,1
19759265,3,7
19759266,1,1
19759266,2,1
19759266,3,4
19759266,4,7
19759267,1,1
19759267,2,1
19759267,3,1
19759267,4,7
19759631,1,1
19759631,2,1
19759631,3,1
19759631,4,1
19759631,5,1
19759631,6,4
19759631,7,1
19759631,8,4
19759631,9,1
19759631,10,7
19759632,1,1
19759632,2,1
19512811,26,4
19512811,27,5
19512811,28,6
19512811,29,5
19512811,30,5
19512811,31,5
19512811,32,5
19512811,33,5
19512811,34,4
19512811,35,4
19512811,36,5
19512811,37,5
19512811,38,6
19512811,39,5
19512811,40,5
19512811,41,5
19512811,42,4
19512811,43,4
19512811,44,5
19512811,45,6
19512811,46,5
19512811,47,5
19512811,48,5
19512811,49,5
19512811,50,6
19512811,51,6
19512811,52,6
19512811,53,6
19512811,54,6
19512811,55,6
19512811,56,5
19512811,57,4
19512811,58,3
19512811,59,4
19512811,60,4
19512811,61,7
19512812,1,5
19512812,2,4
19512812,3,5
19512812,4,4
19512812,5,4
19512812,6,4
19512812,7,5
19512812,8,3
19512812,9,4
19512812,10,4
19512812,11,5
19512812,12,5
19512812,13,4
19512812,14,4
19512812,15,2
19512812,16,5
19512812,17,4
19512812,18,4
19512812,19,4
19512812,20,5
19512812,21,5
19512812,22,5
19512812,23,5
19512812,24,5
19512812,25,5
19512812,26,5
19512812,27,5
19512812,28,4
19512812,29,5
19512812,30,5
19512812,31,5
19512812,32,6
19512812,33,5
19512812,34,4
19512812,35,4
19512812,36,4
19512812,37,4
19512812,38,4
19512812,39,4
19512812,40,5
19512812,41,4
19512812,42,7
20055150,1,7
20055151,1,7
19513816,1,1
19513816,2,1
19513816,3,1
19513816,4,1
19513816,5,4
19513816,6,4
19513816,7,1
19513816,8,3
19513816,9,1
19513816,10,4
19513816,11,1
19513816,12,1
19513816,13,3
19513816,14,1
19513816,15,1
19513816,16,1
19513816,17,7
19513817,1,1
19513817,2,1
19513817,3,1
19513817,4,1
19513817,5,1
19513817,6,7
19513818,1,1
19513818,2,1
19513818,3,1
19513818,4,7
19513819,1,1
19513819,2,7
19513820,1,1
19513820,2,1
19513820,3,4
19513820,4,3
19513820,5,1
19513820,6,7
19513821,1,1
19513821,2,1
19513821,3,1
19513821,4,7
19513822,1,1
19513822,2,1
19513822,3,3
19513822,4,3
19513822,5,1
19513822,6,4
19513822,7,1
19513822,8,3
19513822,9,1
19513822,10,7
19513823,1,1
19513823,2,1
19513823,3,1
19513823,4,4
19513823,5,3
19513823,6,1
19513823,7,7
19513824,1,1
19513824,2,1
19513824,3,1
19513824,4,3
19513824,5,7
19513825,1,1
19513825,2,1
19513825,3,3
19513825,4,1
19513825,5,7
19513826,1,1
19513826,2,1
19513826,3,4
19513826,4,1
19513826,5,1
19513826,6,3
19513826,7,4
19513826,8,7
19513832,1,1
19513832,2,1
19513832,3,3
19513832,4,7
19513833,1,1
19513833,2,1
19513833,3,3
19513833,4,1
19513833,5,7
19513834,1,1
19513834,2,1
19513834,3,7
19513835,1,1
19513835,2,1
19513835,3,4
19513835,4,1
19513835,5,7
19513836,1,1
19513836,2,1
19513836,3,1
19513836,4,3
19513836,5,1
19513836,6,4
19513836,7,1
19513836,8,7
19513837,1,1
19513837,2,1
19513837,3,1
19513837,4,4
19513837,5,1
19513837,6,7
19513838,1,1
19513838,2,1
19513838,3,1
19513838,4,7
20058205,1,1
20058205,2,1
20058205,3,7
20058206,1,1
20058206,2,1
20058206,3,3
20058206,4,4
20058206,5,1
20058206,6,7
20058207,1,7
20058208,1,1
20058208,2,1
20058208,3,7
20058209,1,1
20058209,2,1
20058209,3,1
20058209,4,4
20058209,5,1
20058209,6,6
20058209,7,1
20058209,8,7
20058210,1,7
20058211,1,1
20058211,2,1
20058211,3,7
20058212,1,7
20058213,1,2
20058213,2,1
20058213,3,1
20058213,4,4
20058213,5,1
20058213,6,7
19524884,1,7
19524885,1,1
19524885,2,1
19524885,3,7
19524886,1,6
19524886,2,1
19524886,3,2
19524886,4,2
19524886,5,1
19524886,6,7
19524887,1,1
19524887,2,1
19524887,3,4
19524887,4,7
19524889,1,1
19524889,2,1
19524889,3,7
19524890,1,7
19524891,1,7
19524892,1,6
19524892,2,1
19524892,3,7
19524893,1,6
19524893,2,1
19524893,3,1
19524893,4,1
19524893,5,7
20063828,1,7
20063829,1,7
19526656,1,1
19526656,2,1
19526656,3,1
19526656,4,1
19526656,5,1
19526656,6,1
19526656,7,1
19526656,8,2
19526656,9,2
19526656,10,4
19526656,11,4
19526656,12,4
19526656,13,4
19526656,14,4
19526656,15,4
19526656,16,4
19526656,17,7
20066806,1,1
20066806,2,1
20066806,3,1
20066806,4,2
20066806,5,1
20066806,6,2
20066806,7,7
20066808,1,1
20066808,2,1
20066808,3,1
20066808,4,7
20066810,1,1
20066810,2,1
20066810,3,1
20066810,4,1
20066810,5,7
20066811,1,7
20067294,1,7
20067295,1,7
20067296,1,7
20067297,1,7
20067298,1,1
20067298,2,7
20067299,1,7
20067300,1,1
20067300,2,7
20067301,1,1
20067301,2,3
20067301,3,4
20067301,4,7
20067302,1,7
20067303,1,7
19531133,1,1
19531133,2,1
19531133,3,1
19531133,4,1
19531133,5,1
19531133,6,1
19531133,7,1
19531133,8,2
19531133,9,2
19531133,10,4
19531133,11,4
19531133,12,4
19531133,13,4
19531133,14,4
19531133,15,4
19531133,16,4
19531133,17,7
19531134,1,2
19531134,2,1
19531134,3,1
19531134,4,1
19531134,5,1
19531134,6,3
19531134,7,4
19531134,8,4
19531134,9,4
19531134,10,4
19531134,11,4
19531134,12,4
19531134,13,7
19531135,1,1
19531135,2,1
19531135,3,1
19531135,4,1
19531135,5,1
19531135,6,1
19531135,7,1
19531135,8,1
19531135,9,2
19531135,10,2
19531135,11,4
19531135,12,4
19531135,13,4
19531135,14,4
19531135,15,7
19531136,1,1
19531136,2,1
19531136,3,1
19531136,4,1
19531136,5,1
19531136,6,2
19531136,7,2
19531136,8,3
19531136,9,7
19532954,1,1
19532954,2,1
19532954,3,7
19532955,1,1
19532955,2,3
19532955,3,4
19532955,4,7
19532956,1,1
19532956,2,7
20083981,1,1
20083981,2,1
20083981,3,1
20083981,4,2
20083981,5,3
20083981,6,2
20083981,7,5
20083981,8,5
20083981,9,1
20083981,10,5
20083981,11,5
20083981,12,7
20089744,1,1
20089744,2,4
20089744,3,7
20089745,1,1
20089745,2,1
20089745,3,1
20089745,4,1
20089745,5,7
20089757,1,1
20089757,2,1
20089757,3,1
20089757,4,7
20089758,1,1
20089758,2,1
20089758,3,7
20089759,1,1
20089759,2,1
20089759,3,7
20092480,1,7
20092481,1,7
20092482,1,7
19537145,1,1
19537145,2,6
19537145,3,7
19537146,1,7
19537148,1,1
19537148,2,1
19537148,3,1
19537148,4,6
19537148,5,1
19537148,6,2
19537148,7,1
19537148,8,1
19537148,9,1
